step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
76,0,0.417053,0.000000,0.716876,2.37e-05,0.9384,0.05,
77,0,0.420592,0.000000,0.748124,2.40e-05,0.3584,0.05,
78,0,0.412144,0.000000,0.727520,2.43e-05,0.8302,0.05,
79,0,0.412696,0.000000,0.797717,2.46e-05,0.5031,0.05,
80,0,0.429271,0.000000,0.765590,2.49e-05,1.0586,0.05,
81,0,0.421399,0.000000,0.746450,2.52e-05,0.3845,0.05,
82,0,0.424785,0.000000,0.765332,2.55e-05,2.6507,0.05,
83,0,0.431633,0.000000,0.787959,2.58e-05,0.9033,0.05,
84,0,0.433928,0.000000,0.710336,2.62e-05,0.4755,0.05,
85,0,0.424905,0.000000,0.718576,2.65e-05,2.1492,0.05,
86,0,0.437301,0.000000,0.717393,2.68e-05,0.4235,0.05,
87,0,0.430552,0.000000,0.737072,2.71e-05,0.4473,0.05,
88,0,0.429241,0.000000,0.717917,2.74e-05,0.3198,0.05,
89,0,0.411579,0.000000,0.763083,2.77e-05,0.3900,0.05,
90,0,0.413371,0.000000,0.742884,2.80e-05,0.2848,0.05,
91,0,0.418902,0.000000,0.848429,2.83e-05,0.4883,0.05,
92,0,0.421761,0.000000,0.744339,2.86e-05,0.2706,0.05,
93,0,0.413006,0.000000,0.690866,2.89e-05,0.4640,0.05,
94,0,0.411207,0.000000,0.746631,2.92e-05,0.5338,0.06,
95,0,0.415680,0.000000,0.692988,2.95e-05,0.3643,0.06,
96,0,0.424179,0.000000,0.715834,2.98e-05,0.5679,0.05,
97,0,0.419588,0.000000,0.692942,3.02e-05,0.5912,0.05,
98,0,0.413051,0.000000,0.681249,3.05e-05,0.4256,0.05,
99,0,0.416990,0.000000,0.740210,3.08e-05,0.7853,0.05,
100,0,0.418886,0.000000,0.671226,3.11e-05,0.4681,0.05,
101,0,0.419127,0.000000,0.704330,3.14e-05,0.8990,0.05,
102,0,0.424813,0.000000,0.703077,3.17e-05,0.4416,0.05,
103,0,0.414508,0.000000,0.641905,3.20e-05,0.4537,0.05,
104,0,0.422744,0.000000,0.863161,3.23e-05,0.3679,0.05,
105,0,0.417688,0.000000,0.684183,3.26e-05,0.2334,0.05,
106,0,0.414895,0.000000,0.814428,3.29e-05,0.4291,0.05,
107,0,0.409711,0.000000,0.656695,3.32e-05,0.6345,0.05,
108,0,0.416285,0.000000,0.670231,3.35e-05,0.3920,0.05,
109,0,0.423000,0.000000,0.851425,3.38e-05,0.3188,0.06,
110,0,0.419832,0.000000,0.673967,3.42e-05,0.2827,0.05,
111,0,0.417815,0.000000,0.664437,3.45e-05,0.3512,0.05,
112,0,0.426733,0.000000,0.715673,3.48e-05,0.3400,0.05,
