step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
164,0,0.459774,0.000000,0.673432,8.49e-05,0.1700,0.04,
165,0,0.465487,0.000000,0.708379,8.46e-05,0.1862,0.04,
166,0,0.478420,0.000000,0.704492,8.44e-05,0.1422,0.04,
167,0,0.458382,0.000000,0.684136,8.41e-05,0.1236,0.04,
168,0,0.454535,0.000000,0.630511,8.38e-05,0.1777,0.04,
169,0,0.454760,0.000000,0.675445,8.35e-05,0.1840,0.04,
170,0,0.470227,0.000000,0.686743,8.33e-05,0.1379,0.04,
171,0,0.456370,0.000000,0.677540,8.30e-05,0.1141,0.04,
172,0,0.464950,0.000000,0.722352,8.27e-05,0.1774,0.04,
173,0,0.463491,0.000000,0.814312,8.24e-05,0.1518,0.04,
174,0,0.471990,0.000000,0.704631,8.22e-05,0.1196,0.04,
175,0,0.467037,0.000000,0.669590,8.19e-05,0.1566,0.04,
176,0,0.456823,0.000000,0.693954,8.16e-05,0.2754,0.04,
177,0,0.470137,0.000000,0.662020,8.13e-05,0.1549,0.04,
178,0,0.467481,0.000000,0.662667,8.10e-05,0.2042,0.04,
179,0,0.462096,0.000000,0.658249,8.07e-05,0.1306,0.04,
180,0,0.462458,0.000000,0.713980,8.04e-05,0.1323,0.04,
181,0,0.471534,0.000000,0.705800,8.01e-05,0.1308,0.04,
182,0,0.463174,0.000000,0.661855,7.98e-05,0.1180,0.04,
183,0,0.459921,0.000000,0.667481,7.95e-05,0.1795,0.04,
184,0,0.465861,0.000000,0.691879,7.92e-05,0.1386,0.04,
185,0,0.470856,0.000000,0.696218,7.89e-05,0.1383,0.04,
186,0,0.457898,0.000000,0.700943,7.86e-05,0.1430,0.04,
187,0,0.470586,0.000000,0.671504,7.83e-05,0.1255,0.04,
188,0,0.465658,0.000000,0.683172,7.80e-05,0.2218,0.04,
189,0,0.469792,0.000000,0.714862,7.77e-05,0.1724,0.04,
190,0,0.475704,0.000000,0.742259,7.74e-05,0.2422,0.04,
191,0,0.469898,0.000000,0.703789,7.71e-05,0.1335,0.04,
192,0,0.472632,0.000000,0.740827,7.68e-05,0.1853,0.04,
193,0,0.462975,0.000000,0.785399,7.65e-05,0.2570,0.04,
194,0,0.468552,0.000000,0.668716,7.62e-05,0.2568,0.04,
195,0,0.463785,0.000000,0.632511,7.58e-05,0.1456,0.04,
196,0,0.465035,0.000000,0.677161,7.55e-05,0.1373,0.04,
197,0,0.462025,0.000000,0.682222,7.52e-05,0.1074,0.04,
198,0,0.451920,0.000000,0.704848,7.49e-05,0.1814,0.04,
199,0,0.464809,0.000000,0.732045,7.46e-05,0.1488,0.04,
200,0,0.458662,0.000000,0.732645,7.42e-05,0.1212,0.04,
201,0,0.459697,0.000000,0.762200,7.39e-05,0.2357,0.04,
202,0,0.474772,0.000000,0.792332,7.36e-05,0.2594,0.04,
203,0,0.457902,0.000000,0.700680,7.33e-05,0.1643,0.04,
204,0,0.470339,0.000000,0.747931,7.29e-05,0.2179,0.04,
205,0,0.476080,0.000000,0.731895,7.26e-05,0.2408,0.04,
206,0,0.470344,0.000000,0.699895,7.23e-05,0.1837,0.04,
207,0,0.464742,0.000000,0.649508,7.20e-05,0.1215,0.04,
208,0,0.481658,0.000000,0.683751,7.16e-05,0.1765,0.04,
209,0,0.455375,0.000000,0.622817,7.13e-05,0.1304,0.04,
210,0,0.476263,0.000000,0.760165,7.10e-05,0.2177,0.04,
211,0,0.457580,0.000000,0.643303,7.06e-05,0.1379,0.04,
212,0,0.461545,0.000000,0.676607,7.03e-05,0.1974,0.04,
213,0,0.473915,0.000000,0.768726,6.99e-05,0.2374,0.04,
214,0,0.467018,0.000000,0.715682,6.96e-05,0.1726,0.04,
215,0,0.465926,0.000000,0.683139,6.93e-05,0.1575,0.04,
216,0,0.455411,0.000000,0.642314,6.89e-05,0.1169,0.04,
217,0,0.458864,0.000000,0.695360,6.86e-05,0.1525,0.04,
218,0,0.455053,0.000000,0.736716,6.82e-05,0.2511,0.04,
219,0,0.446655,0.000000,0.870358,6.79e-05,0.4963,0.08,
220,0,0.461846,0.000000,0.707084,6.75e-05,0.1528,0.05,
221,0,0.460298,0.000000,0.672053,6.72e-05,0.1680,0.04,
222,0,0.461609,0.000000,0.689256,6.68e-05,0.1927,0.04,
223,0,0.467668,0.000000,0.700735,6.65e-05,0.2130,0.04,
224,0,0.468883,0.000000,0.701556,6.62e-05,0.1516,0.04,
225,0,0.450984,0.000000,0.686456,6.58e-05,0.1956,0.04,
226,0,0.463362,0.000000,0.665442,6.55e-05,0.1089,0.04,
227,0,0.459691,0.000000,0.743416,6.51e-05,0.2297,0.04,
228,0,0.465839,0.000000,0.703893,6.47e-05,0.1323,0.04,
229,0,0.457578,0.000000,0.682244,6.44e-05,0.1128,0.04,
230,0,0.476247,0.000000,0.702797,6.40e-05,0.0914,0.04,
231,0,0.465926,0.000000,0.737713,6.37e-05,0.1444,0.04,
232,0,0.456015,0.000000,0.725343,6.33e-05,0.1771,0.04,
233,0,0.452632,0.000000,0.704909,6.30e-05,0.1049,0.04,
234,0,0.454321,0.000000,0.671180,6.26e-05,0.1244,0.04,
235,0,0.463006,0.000000,0.699717,6.23e-05,0.1515,0.04,
236,0,0.455571,0.000000,0.657853,6.19e-05,0.1140,0.04,
237,0,0.463651,0.000000,0.648002,6.15e-05,0.1837,0.04,
238,0,0.464286,0.000000,0.681207,6.12e-05,0.1362,0.04,
239,0,0.471723,0.000000,0.677792,6.08e-05,0.1391,0.04,
239,0,,,,,,,0.463321
240,0,0.462668,0.000000,0.674517,6.05e-05,0.0986,0.00,
241,1,0.455474,0.000000,0.707141,6.01e-05,0.2227,0.04,
242,1,0.462040,0.000000,0.722412,5.97e-05,0.3050,0.04,
243,1,0.458692,0.000000,0.718794,5.94e-05,0.1610,0.04,
244,1,0.459284,0.000000,0.668930,5.90e-05,0.2090,0.04,
245,1,0.451336,0.000000,0.631903,5.86e-05,0.0873,0.04,
246,1,0.455614,0.000000,0.640973,5.83e-05,0.1048,0.04,
247,1,0.466425,0.000000,0.654540,5.79e-05,0.1421,0.04,
248,1,0.453443,0.000000,0.692405,5.75e-05,0.1108,0.04,
249,1,0.450260,0.000000,0.736578,5.72e-05,0.1677,0.04,
250,1,0.455773,0.000000,0.692432,5.68e-05,0.1436,0.04,
251,1,0.459907,0.000000,0.694922,5.64e-05,0.1724,0.04,
