step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
87,0,0.434586,0.000000,0.726683,9.87e-05,0.2578,0.03,
88,0,0.442416,0.000000,0.697655,9.86e-05,0.2053,0.03,
89,0,0.441336,0.000000,0.735775,9.85e-05,0.2150,0.04,
90,0,0.438175,0.000000,0.755510,9.84e-05,0.1731,0.03,
91,0,0.433345,0.000000,0.739390,9.83e-05,0.2057,0.04,
92,0,0.437815,0.000000,0.714871,9.82e-05,0.1969,0.04,
93,0,0.431549,0.000000,0.748985,9.81e-05,0.1587,0.03,
94,0,0.429467,0.000000,0.689147,9.80e-05,0.2247,0.03,
95,0,0.434671,0.000000,0.696160,9.79e-05,0.2336,0.03,
96,0,0.443698,0.000000,0.731281,9.78e-05,0.2151,0.03,
97,0,0.433343,0.000000,0.712399,9.77e-05,0.2278,0.03,
98,0,0.435676,0.000000,0.694211,9.76e-05,0.1864,0.03,
99,0,0.447800,0.000000,0.712652,9.75e-05,0.1472,0.03,
100,0,0.426113,0.000000,0.709983,9.74e-05,0.2399,0.03,
101,0,0.427000,0.000000,0.749054,9.73e-05,0.2237,0.02,
102,0,0.432675,0.000000,0.654532,9.71e-05,0.2063,0.03,
103,0,0.424070,0.000000,0.623975,9.70e-05,0.2754,0.03,
104,0,0.434630,0.000000,0.707630,9.69e-05,0.3060,0.03,
105,0,0.423808,0.000000,0.699534,9.68e-05,0.2693,0.03,
106,0,0.426768,0.000000,0.729181,9.66e-05,0.3109,0.03,
107,0,0.425607,0.000000,0.660867,9.65e-05,0.1730,0.03,
108,0,0.441613,0.000000,0.711705,9.64e-05,0.2831,0.03,
109,0,0.433909,0.000000,0.721773,9.62e-05,0.3003,0.03,
110,0,0.441397,0.000000,0.697807,9.61e-05,0.6459,0.03,
111,0,0.422561,0.000000,0.674656,9.59e-05,0.3323,0.03,
112,0,0.432916,0.000000,0.704917,9.58e-05,0.2071,0.03,
113,0,0.430643,0.000000,0.707731,9.56e-05,0.1738,0.03,
114,0,0.427586,0.000000,0.681703,9.55e-05,0.2355,0.03,
115,0,0.432632,0.000000,0.686596,9.53e-05,0.1549,0.03,
116,0,0.427598,0.000000,0.682047,9.52e-05,0.2246,0.03,
117,0,0.426555,0.000000,0.685309,9.50e-05,0.3831,0.03,
118,0,0.426217,0.000000,0.693574,9.48e-05,0.2868,0.03,
119,0,0.427852,0.000000,0.689664,9.47e-05,1.0403,0.03,
119,0,,,,,,,0.432634
120,0,0.405134,0.000000,0.767721,9.45e-05,0.3171,0.01,
120,0,0.426693,0.000000,0.687942,9.45e-05,1.3740,0.00,
121,0,0.440753,0.000000,0.711632,9.43e-05,0.4198,0.02,
122,0,0.430429,0.000000,0.703000,9.42e-05,0.3117,0.02,
123,0,0.436663,0.000000,0.746743,9.40e-05,0.2100,0.02,
124,0,0.428291,0.000000,0.661522,9.38e-05,0.1807,0.02,
125,0,0.429823,0.000000,0.674919,9.36e-05,0.2259,0.02,
126,0,0.426077,0.000000,0.679782,9.35e-05,0.2175,0.02,
127,0,0.423453,0.000000,0.661060,9.33e-05,0.1952,0.02,
128,0,0.424513,0.000000,0.716425,9.31e-05,0.1940,0.02,
129,0,0.420493,0.000000,0.697379,9.29e-05,0.2305,0.02,
