step,stage,loss_jepa,loss_masked,loss_context,loss_infonce,loss_tcc,uw_w_jepa,uw_w_infonce,uw_w_tcc,lr,grad_norm
51,autorgn_single,0.466928,0.342687,0.248482,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.6311
52,autorgn_single,0.459765,0.337157,0.245215,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5407
53,autorgn_single,0.458077,0.336474,0.243207,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4443
54,autorgn_single,0.456778,0.335113,0.243330,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4504
55,autorgn_single,0.469716,0.346501,0.246430,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4843
56,autorgn_single,0.466518,0.343775,0.245485,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4841
57,autorgn_single,0.455715,0.334422,0.242585,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5014
58,autorgn_single,0.459009,0.337101,0.243816,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4451
59,autorgn_single,0.465572,0.342116,0.246910,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.6235
60,autorgn_single,0.472926,0.345909,0.254033,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5099
61,autorgn_single,0.459156,0.336798,0.244716,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4728
62,autorgn_single,0.463555,0.340408,0.246294,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4267
63,autorgn_single,0.466348,0.342794,0.247108,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5390
64,autorgn_single,0.461805,0.338876,0.245858,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4277
65,autorgn_single,0.450121,0.330568,0.239106,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.6291
66,autorgn_single,0.466323,0.343441,0.245763,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5136
67,autorgn_single,0.459345,0.338704,0.241283,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.6252
68,autorgn_single,0.459123,0.337710,0.242826,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4488
69,autorgn_single,0.458905,0.337661,0.242488,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.6473
70,autorgn_single,0.464221,0.343168,0.242106,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5465
71,autorgn_single,0.461238,0.340231,0.242012,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4832
72,autorgn_single,0.459810,0.338150,0.243321,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4250
73,autorgn_single,0.448313,0.330065,0.236496,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4378
74,autorgn_single,0.465468,0.342540,0.245856,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4863
75,autorgn_single,0.472912,0.347953,0.249919,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5256
76,autorgn_single,0.456763,0.336070,0.241385,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5453
77,autorgn_single,0.457866,0.337126,0.241481,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4682
78,autorgn_single,0.467016,0.344896,0.244240,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4026
79,autorgn_single,0.464274,0.342088,0.244372,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4548
80,autorgn_single,0.453323,0.332953,0.240741,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5185
81,autorgn_single,0.458539,0.338458,0.240163,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5365
82,autorgn_single,0.455587,0.334672,0.241828,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4084
83,autorgn_single,0.459344,0.339053,0.240583,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4517
84,autorgn_single,0.457033,0.335914,0.242238,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4285
85,autorgn_single,0.453814,0.334089,0.239450,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4264
86,autorgn_single,0.459397,0.339252,0.240291,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4326
87,autorgn_single,0.458562,0.337636,0.241853,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5705
88,autorgn_single,0.452241,0.333175,0.238132,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3779
89,autorgn_single,0.457073,0.336176,0.241794,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5786
90,autorgn_single,0.461158,0.339629,0.243058,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3932
91,autorgn_single,0.463577,0.342131,0.242892,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4231
92,autorgn_single,0.450570,0.332740,0.235661,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4488
93,autorgn_single,0.451719,0.333373,0.236693,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5726
94,autorgn_single,0.458416,0.338748,0.239336,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4163
95,autorgn_single,0.452160,0.333645,0.237029,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5153
96,autorgn_single,0.456796,0.337338,0.238914,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5143
97,autorgn_single,0.459182,0.339035,0.240294,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5469
98,autorgn_single,0.448678,0.330517,0.236323,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4485
99,autorgn_single,0.460729,0.339487,0.242483,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4448
100,autorgn_single,0.461418,0.341162,0.240512,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3614
101,autorgn_single,0.448970,0.329720,0.238499,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3876
102,autorgn_single,0.453472,0.334612,0.237721,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4867
103,autorgn_single,0.453801,0.334970,0.237663,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4829
104,autorgn_single,0.456335,0.335495,0.241680,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4649
105,autorgn_single,0.453074,0.334086,0.237977,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.6090
106,autorgn_single,0.438255,0.322414,0.231683,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5380
107,autorgn_single,0.456704,0.337990,0.237427,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.2930
108,autorgn_single,0.459364,0.338869,0.240990,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.2809
109,autorgn_single,0.453849,0.335546,0.236607,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3950
110,autorgn_single,0.454485,0.335897,0.237176,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3628
111,autorgn_single,0.462524,0.340599,0.243851,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4474
112,autorgn_single,0.457320,0.338276,0.238087,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3906
113,autorgn_single,0.448573,0.331481,0.234184,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3487
114,autorgn_single,0.456420,0.337542,0.237757,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3946
115,autorgn_single,0.458854,0.337769,0.242169,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3889
116,autorgn_single,0.453456,0.334610,0.237692,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4543
117,autorgn_single,0.452617,0.333330,0.238574,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4436
118,autorgn_single,0.462903,0.341413,0.242979,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3242
119,autorgn_single,0.459709,0.340485,0.238448,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3427
120,autorgn_single,0.447576,0.330559,0.234033,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3392
121,autorgn_single,0.448840,0.331160,0.235360,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4231
122,autorgn_single,0.450023,0.331105,0.237837,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3997
